CustomerID,Churn,Gender,AgeGroup,CityTier,MaritalStatus,PreferredLoginDevice,PreferedOrderCat,Tenure,WarehouseToHome,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount,CouponFlag,TenureGroup,AppUsageLevel,StreamerGroup,LastOrderGroup,R_score,F_score,G_score,RFG_Score,RFG_Level,Cluster,Persona,RiskScore,RiskLevel,ActionPriority,ContactFrequency,Action,Channel,PrimaryKPI,SecondaryKPI,OfferIntensity
51532,0,Female,3,1,Married,Mobile Phone,Others,13.0,10.0,2.0,9,14.0,9.0,2,3,0,1,290,Used,1-2Y,Medium,0-3,8-14D,1,5,2,8,中RFG综合表现,1,长期忠诚用户,2,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
51533,0,Male,1,1,Single,Mobile Phone,Others,28.0,20.0,3.0,2,11.0,15.0,9,4,0,1,287,Used,2Y+,High,7+,15D+,1,2,1,4,低RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
51534,0,Male,4,1,Married,Pad,Laptop & Accessory,7.0,8.0,2.0,1,17.0,9.0,2,3,0,0,195,Not Used,6-12M,Medium,0-3,8-14D,1,1,4,6,低RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
51535,0,Female,3,1,Single,Mobile Phone,Grocery,24.0,9.0,3.0,2,18.0,0.0,4,4,0,1,237,Used,1-2Y,High,4-6,0-3D,5,2,4,11,中RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
51536,0,Male,4,1,Married,Mobile Phone,Others,25.0,6.0,3.0,11,15.0,9.0,1,3,0,7,300,Used,2Y+,High,0-3,8-14D,1,5,3,9,中RFG综合表现,3,优惠敏感用户,1,低风险,P4-常规维护,常规触达,门槛券、阶梯满减券，控制无门槛补贴,优惠券中心、APP推送,优惠券增量核销率,单笔增量订单补贴成本,无额外补贴
51537,0,Female,3,1,Single,Mobile Phone,Household,9.0,15.0,4.0,1,16.0,3.0,2,4,0,0,123,Not Used,6-12M,Very High,0-3,0-3D,4,1,4,9,中RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
51538,1,Male,4,1,Married,Mobile Phone,Laptop & Accessory,3.0,29.0,2.0,1,13.0,1.0,4,3,1,1,159,Used,0-6M,Medium,4-6,0-3D,5,1,2,8,中RFG综合表现,0,基础培育用户,5,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
51539,0,Male,1,1,Married,Pad,Household,9.0,13.0,2.0,2,14.0,2.0,5,1,0,1,121,Used,6-12M,Medium,4-6,0-3D,4,2,2,8,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
51540,0,Male,4,1,Married,Pad,Grocery,18.0,8.0,3.0,11,23.0,8.0,10,1,0,1,268,Used,1-2Y,High,7+,8-14D,2,5,5,12,高RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
51541,0,Male,1,1,Married,Mobile Phone,Mobile Phone,13.0,27.0,3.0,1,12.0,7.0,2,5,1,1,136,Used,1-2Y,High,0-3,4-7D,2,1,1,4,低RFG综合表现,0,基础培育用户,4,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
51542,0,Female,3,1,Single,Pad,Laptop & Accessory,8.0,8.0,2.0,1,11.0,2.0,6,4,0,0,144,Not Used,6-12M,Medium,4-6,0-3D,4,1,1,6,低RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
51543,0,Female,3,1,Married,Pad,Laptop & Accessory,15.0,27.0,2.0,1,16.0,2.0,3,3,0,0,153,Not Used,1-2Y,Medium,0-3,0-3D,4,1,4,9,中RFG综合表现,0,基础培育用户,1,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
51544,0,Male,3,1,Married,Mobile Phone,Laptop & Accessory,11.0,8.0,2.0,1,14.0,0.0,10,3,0,1,166,Used,6-12M,Medium,7+,0-3D,5,1,2,8,中RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
51545,0,Male,3,1,Married,Mobile Phone,Laptop & Accessory,11.0,35.0,2.0,1,18.0,7.0,4,1,0,0,163,Not Used,6-12M,Medium,4-6,4-7D,2,1,4,7,低RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
51546,0,Male,4,1,Married,Pad,Laptop & Accessory,3.0,6.0,2.0,2,19.0,0.0,6,5,0,2,143,Used,0-6M,Medium,4-6,0-3D,5,2,4,11,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
51547,0,Male,3,1,Married,Pad,Laptop & Accessory,22.0,24.0,3.0,1,15.0,7.0,2,1,1,0,168,Not Used,1-2Y,High,0-3,4-7D,2,1,3,6,低RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
51548,0,Male,3,1,Married,Pad,Mobile Phone,7.0,16.0,2.0,2,17.0,0.0,2,3,1,2,138,Used,6-12M,Medium,0-3,0-3D,5,2,4,11,中RFG综合表现,0,基础培育用户,4,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
51549,0,Male,3,1,Married,Mobile Phone,Laptop & Accessory,13.0,25.0,3.0,3,15.0,7.0,9,1,1,3,127,Used,1-2Y,High,7+,4-7D,2,4,3,9,中RFG综合表现,2,主播互动风险用户,4,高风险,P2-自动化召回,48小时内优先触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,视用户价值配置挽留权益
51550,1,Male,3,1,Married,Mobile Phone,Laptop & Accessory,1.0,35.0,3.0,1,19.0,0.0,8,5,1,1,167,Used,0-6M,High,7+,0-3D,5,1,4,10,中RFG综合表现,2,主播互动风险用户,5,高风险,P2-自动化召回,48小时内优先触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,视用户价值配置挽留权益
51551,1,Female,3,3,Married,Mobile Phone,Fashion,3.0,33.0,2.0,1,22.0,9.0,2,1,0,0,176,Not Used,0-6M,Medium,0-3,8-14D,1,1,5,7,低RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
51552,0,Male,1,1,Married,Mobile Phone,Household,3.0,14.0,2.0,2,16.0,2.0,2,4,1,2,123,Used,0-6M,Medium,0-3,0-3D,4,2,4,10,中RFG综合表现,0,基础培育用户,5,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
51553,0,Female,3,1,Single,Pad,Household,9.0,24.0,3.0,1,13.0,7.0,2,1,0,0,122,Not Used,6-12M,High,0-3,4-7D,2,1,2,5,低RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
51554,0,Male,4,1,Married,Pad,Laptop & Accessory,13.0,15.0,3.0,1,14.0,2.0,10,1,0,0,149,Not Used,1-2Y,High,7+,0-3D,4,1,2,7,低RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
51555,0,Male,3,1,Married,Mobile Phone,Fashion,19.0,6.0,3.0,1,16.0,3.0,8,5,0,0,194,Not Used,1-2Y,High,7+,0-3D,4,1,4,9,中RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
51556,1,Male,5,3,Married,Mobile Phone,Fashion,3.0,10.0,2.0,9,11.0,8.0,2,1,0,6,204,Used,0-6M,Medium,0-3,8-14D,2,5,1,8,中RFG综合表现,3,优惠敏感用户,3,中风险,P3-持续培育,7天内触达1次,门槛券、阶梯满减券，控制无门槛补贴,优惠券中心、APP推送,优惠券增量核销率,单笔增量订单补贴成本,低成本定向权益
51557,0,Male,4,1,Single,Pad,Fashion,3.0,6.0,2.0,5,22.0,8.0,2,3,0,4,185,Used,0-6M,Medium,0-3,8-14D,2,5,5,12,高RFG综合表现,0,基础培育用户,3,中风险,P2-自动化召回,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
51558,0,Female,3,3,Single,Pad,Laptop & Accessory,3.0,26.0,2.0,1,14.0,7.0,2,3,0,1,200,Used,0-6M,Medium,0-3,4-7D,2,1,2,5,低RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
51559,0,Male,4,1,Married,Mobile Phone,Fashion,24.0,14.0,2.0,4,16.0,3.0,6,4,0,2,225,Used,1-2Y,Medium,4-6,0-3D,4,4,4,12,高RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
51560,1,Female,3,1,Single,Mobile Phone,Household,3.0,14.0,2.0,1,11.0,4.0,6,5,1,0,127,Not Used,0-6M,Medium,4-6,4-7D,3,1,1,5,低RFG综合表现,0,基础培育用户,5,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
51561,0,Female,3,3,Single,Mobile Phone,Fashion,14.0,12.0,3.0,2,18.0,0.0,4,1,1,0,236,Not Used,1-2Y,High,4-6,0-3D,5,2,4,11,中RFG综合表现,1,长期忠诚用户,3,中风险,P3-持续培育,7天内触达1次,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,低成本定向权益
51562,1,Female,4,3,Single,Pad,Laptop & Accessory,3.0,32.0,2.0,1,15.0,1.0,6,5,0,1,167,Used,0-6M,Medium,4-6,0-3D,5,1,3,9,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
51563,1,Male,3,1,Single,Mobile Phone,Household,9.0,6.0,2.0,1,14.0,5.0,1,3,0,0,121,Not Used,6-12M,Medium,0-3,4-7D,2,1,2,5,低RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
51564,0,Female,4,3,Single,Pad,Fashion,18.0,12.0,2.0,12,12.0,8.0,7,1,0,5,189,Used,1-2Y,Medium,7+,8-14D,2,5,1,8,中RFG综合表现,3,优惠敏感用户,1,低风险,P4-常规维护,常规触达,门槛券、阶梯满减券，控制无门槛补贴,优惠券中心、APP推送,优惠券增量核销率,单笔增量订单补贴成本,无额外补贴
51565,0,Female,3,3,Married,Mobile Phone,Laptop & Accessory,27.0,9.0,2.0,1,14.0,5.0,3,5,0,1,159,Used,2Y+,Medium,0-3,4-7D,2,1,2,5,低RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
51566,0,Male,3,1,Single,Mobile Phone,Laptop & Accessory,9.0,11.0,3.0,3,16.0,7.0,9,4,0,2,159,Used,6-12M,High,7+,4-7D,2,4,4,10,中RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
51567,0,Female,4,1,Married,Mobile Phone,Household,6.0,14.0,2.0,1,21.0,1.0,7,4,0,0,126,Not Used,0-6M,Medium,7+,0-3D,5,1,5,11,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
51568,0,Male,3,1,Married,Pad,Fashion,13.0,17.0,2.0,1,14.0,3.0,2,1,1,1,222,Used,1-2Y,Medium,0-3,0-3D,4,1,2,7,低RFG综合表现,0,基础培育用户,4,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
51569,0,Male,3,3,Married,Mobile Phone,Fashion,11.0,9.0,3.0,5,12.0,13.0,1,3,0,1,206,Used,6-12M,High,0-3,8-14D,1,5,1,7,低RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
51570,0,Male,5,1,Married,Pad,Laptop & Accessory,4.0,6.0,2.0,1,12.0,4.0,1,3,0,0,143,Not Used,0-6M,Medium,0-3,4-7D,3,1,1,5,低RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
51571,0,Male,4,1,Married,Mobile Phone,Household,9.0,9.0,3.0,1,17.0,0.0,4,1,0,0,122,Not Used,6-12M,High,4-6,0-3D,5,1,4,10,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
51572,0,Male,3,3,Married,Pad,Household,13.0,10.0,3.0,5,17.0,8.0,5,1,0,3,128,Used,1-2Y,High,4-6,8-14D,2,5,4,11,中RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
51573,0,Female,3,3,Married,Pad,Fashion,2.0,6.0,2.0,4,14.0,1.0,2,1,0,4,179,Used,0-6M,Medium,0-3,0-3D,5,4,2,11,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
51574,0,Female,3,3,Single,Pad,Fashion,8.0,6.0,3.0,1,14.0,8.0,2,3,0,1,188,Used,6-12M,High,0-3,8-14D,2,1,2,5,低RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
51575,1,Male,4,1,Single,Mobile Phone,Household,3.0,14.0,2.0,1,13.0,1.0,2,1,1,0,124,Not Used,0-6M,Medium,0-3,0-3D,5,1,2,8,中RFG综合表现,0,基础培育用户,5,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
51576,0,Female,4,1,Single,Mobile Phone,Household,25.0,8.0,2.0,2,15.0,2.0,8,1,0,2,132,Used,2Y+,Medium,7+,0-3D,4,2,3,9,中RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
51577,0,Male,3,1,Married,Mobile Phone,Others,15.0,10.0,2.0,11,15.0,15.0,2,1,0,0,292,Not Used,1-2Y,Medium,0-3,15D+,1,5,3,9,中RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
51578,0,Male,3,2,Married,Mobile Phone,Household,9.0,12.0,2.0,2,17.0,2.0,9,3,0,0,123,Not Used,6-12M,Medium,7+,0-3D,4,2,4,10,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
51579,0,Female,3,3,Married,Mobile Phone,Others,23.0,6.0,3.0,1,15.0,6.0,4,1,0,1,295,Used,1-2Y,High,4-6,4-7D,2,1,3,6,低RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
51580,1,Male,3,1,Married,Mobile Phone,Household,3.0,14.0,2.0,1,13.0,4.0,6,1,1,1,124,Used,0-6M,Medium,4-6,4-7D,3,1,2,6,低RFG综合表现,0,基础培育用户,5,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
51581,0,Female,3,3,Married,Mobile Phone,Grocery,16.0,22.0,3.0,2,22.0,9.0,6,1,1,0,261,Not Used,1-2Y,High,4-6,8-14D,1,2,5,8,中RFG综合表现,1,长期忠诚用户,3,中风险,P3-持续培育,7天内触达1次,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,低成本定向权益
51582,1,Female,3,1,Married,Mobile Phone,Household,3.0,8.0,3.0,1,20.0,7.0,8,5,0,1,127,Used,0-6M,High,7+,4-7D,2,1,5,8,中RFG综合表现,2,主播互动风险用户,3,中风险,P3-持续培育,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
51583,0,Male,4,3,Single,Pad,Others,25.0,8.0,3.0,15,18.0,12.0,2,3,1,1,291,Used,2Y+,High,0-3,8-14D,1,5,4,10,中RFG综合表现,1,长期忠诚用户,3,中风险,P3-持续培育,7天内触达1次,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,低成本定向权益
51584,0,Female,3,3,Married,Mobile Phone,Mobile Phone,5.0,10.0,2.0,1,11.0,2.0,3,4,0,1,139,Used,0-6M,Medium,0-3,0-3D,4,1,1,6,低RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
51585,1,Male,4,1,Single,Mobile Phone,Mobile Phone,3.0,6.0,3.0,1,14.0,2.0,1,3,1,0,137,Not Used,0-6M,High,0-3,0-3D,4,1,2,7,低RFG综合表现,0,基础培育用户,5,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
51586,0,Female,3,1,Married,Mobile Phone,Household,9.0,6.0,3.0,1,14.0,2.0,8,3,0,1,122,Used,6-12M,High,7+,0-3D,4,1,2,7,低RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
51587,0,Male,3,3,Married,Pad,Laptop & Accessory,5.0,32.0,3.0,2,18.0,2.0,1,1,0,2,145,Used,0-6M,High,0-3,0-3D,4,2,4,10,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
51588,0,Male,3,1,Married,Mobile Phone,Laptop & Accessory,14.0,25.0,3.0,1,16.0,0.0,3,5,0,0,131,Not Used,1-2Y,High,0-3,0-3D,5,1,4,10,中RFG综合表现,0,基础培育用户,1,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
51589,0,Male,3,1,Married,Mobile Phone,Laptop & Accessory,13.0,30.0,3.0,4,17.0,7.0,2,1,0,2,133,Used,1-2Y,High,0-3,4-7D,2,4,4,10,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
51590,0,Male,1,1,Married,Mobile Phone,Others,18.0,6.0,3.0,1,15.0,7.0,1,1,0,1,292,Used,1-2Y,High,0-3,4-7D,2,1,3,6,低RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
