CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,MaritalStatus,AgeGroup,Gender,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,PreferedOrderCat,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount
51512,0,14,Phone,1,,Married,3,Male,2,1,12,8,Household,5,3,0,1,125
51513,0,3,Mobile Phone,3,11,Married,3,Female,2,7,12,4,Fashion,3,1,0,1,194
51514,0,11,Mobile Phone,3,6,Single,4,Female,2,1,22,7,Laptop & Accessory,5,1,0,0,187
51515,0,5,Phone,1,12,Single,3,Male,,1,20,4,Household,4,3,0,0,130
51516,0,3,Phone,1,23,Married,3,Male,,1,16,1,Household,1,4,1,0,131
51517,1,3,Pad,3,,Single,5,Female,3,1,21,0,Household,1,5,0,1,123
51518,0,,Pad,1,9,Single,3,Male,1,7,12,2,Household,5,4,0,2,121
51519,0,3,Pad,1,15,Married,3,Male,,6,11,10,Laptop & Accessory,2,5,0,5,131
51520,0,18,Mobile Phone,3,10,Married,3,Female,1,1,11,3,Laptop & Accessory,5,5,1,0,150
51521,0,29,Phone,1,14,Married,3,Female,3,2,18,2,Mobile Phone,5,5,1,2,143
51522,0,6,Phone,1,,Single,3,Male,2,1,14,2,Household,1,1,0,1,125
51523,1,3,Mobile Phone,1,8,Single,4,Male,2,1,22,0,Mobile Phone,2,1,0,1,111
51524,0,19,Mobile Phone,3,6,Married,3,Female,3,15,25,7,Fashion,2,5,0,8,205
51525,0,,Phone,1,15,Single,3,Female,3,2,12,1,Household,2,1,0,1,123
51526,0,4,Phone,1,18,Married,3,Female,3,1,23,2,Mobile Phone,9,1,1,1,139
51527,0,,Phone,1,33,Single,3,Female,3,1,15,2,Household,3,4,0,0,123
51528,1,4,Phone,3,26,Single,3,Female,,1,22,2,Household,2,4,1,0,131
51529,0,23,Phone,1,6,Married,4,Male,2,1,15,2,Mobile Phone,3,3,0,1,137
51530,0,26,Phone,1,19,Married,1,Female,2,1,11,3,Laptop & Accessory,2,5,0,1,145
51531,0,6,Phone,1,20,Married,3,Female,,1,13,6,Household,2,4,0,1,128
51532,0,13,Mobile Phone,1,10,Married,3,Female,2,9,14,9,Others,2,3,0,,290
51533,0,28,Mobile Phone,1,20,Single,1,Male,3,2,11,15,Others,9,4,0,,287
51534,0,7,Pad,1,8,Married,4,Male,2,1,17,9,Laptop & Accessory,2,3,0,0,195
51535,0,24,Mobile Phone,1,9,Single,3,Female,3,,18,0,Grocery,4,4,0,1,237
51536,0,25,Mobile Phone,1,6,Married,4,Male,3,11,,9,Others,1,3,0,7,300
51537,0,,Phone,1,15,Single,3,Female,4,1,16,3,Household,2,4,0,0,123
51538,1,3,Mobile Phone,1,29,Married,4,Male,2,1,13,1,Laptop & Accessory,4,3,1,1,159
51539,0,,Pad,1,13,Married,1,Male,2,2,14,2,Household,5,1,0,1,121
51540,0,18,Pad,1,8,Married,4,Male,3,11,23,8,Grocery,10,1,0,,268
51541,0,13,Phone,1,27,Married,1,Male,3,1,12,7,Mobile Phone,2,5,1,1,136
51542,0,8,Pad,1,8,Single,3,Female,2,1,11,2,Laptop & Accessory,6,4,0,0,144
51543,0,15,Pad,1,27,Married,3,Female,2,1,16,2,Laptop & Accessory,3,3,0,0,153
51544,0,11,Mobile Phone,1,8,Married,3,Male,2,1,14,0,Laptop & Accessory,10,3,0,1,166
51545,0,11,Mobile Phone,1,35,Married,3,Male,2,1,18,7,Laptop & Accessory,4,1,0,0,163
51546,0,3,Pad,1,6,Married,4,Male,2,2,19,0,Laptop & Accessory,6,5,0,2,143
51547,0,22,Pad,1,24,Married,3,Male,3,1,15,7,Laptop & Accessory,2,1,1,0,168
51548,0,7,Pad,1,16,Married,3,Male,2,2,17,0,Mobile Phone,2,3,1,2,138
51549,0,13,Phone,1,25,Married,3,Male,,3,15,7,Laptop & Accessory,9,1,1,3,127
51550,1,1,Mobile Phone,1,35,Married,3,Male,3,1,19,0,Laptop & Accessory,8,5,1,1,167
51551,1,3,Mobile Phone,3,33,Married,3,Female,2,1,22,9,Fashion,2,1,0,0,176
51552,0,3,Phone,1,,Married,1,Male,2,2,16,2,Household,2,4,1,2,123
51553,0,,Pad,1,24,Single,3,Female,3,1,13,7,Household,2,1,0,0,122
51554,0,13,Pad,1,15,Married,4,Male,3,1,14,2,Laptop & Accessory,10,1,0,0,149
51555,0,19,Mobile Phone,1,6,Married,3,Male,3,1,16,3,Fashion,8,5,0,0,194
51556,1,3,Mobile Phone,3,10,Married,5,Male,2,9,11,8,Fashion,2,1,0,6,204
51557,0,3,Pad,1,6,Single,4,Male,2,5,22,8,Fashion,2,3,0,4,185
51558,0,3,Pad,3,26,Single,3,Female,2,1,14,7,Laptop & Accessory,2,3,0,1,200
51559,0,24,Mobile Phone,1,14,Married,4,Male,2,4,16,,Fashion,6,4,0,2,225
51560,1,3,Phone,1,,Single,3,Female,2,1,11,4,Household,6,5,1,0,127
51561,0,14,Mobile Phone,3,12,Single,3,Female,3,,18,0,Fashion,4,1,1,0,236
51562,1,3,Pad,3,32,Single,4,Female,2,1,15,1,Laptop & Accessory,6,5,0,1,167
51563,1,,Phone,1,6,Single,3,Male,2,1,14,5,Household,1,3,0,0,121
51564,0,18,Pad,3,12,Single,4,Female,2,12,12,8,Fashion,7,1,0,5,189
51565,0,27,Mobile Phone,3,9,Married,3,Female,2,1,14,5,Laptop & Accessory,3,5,0,1,159
51566,0,9,Mobile Phone,1,11,Single,3,Male,3,3,16,7,Laptop & Accessory,9,4,0,2,159
51567,0,6,Phone,1,,Married,4,Female,2,1,21,1,Household,7,4,0,0,126
51568,0,13,Pad,1,17,Married,3,Male,2,1,14,,Fashion,2,1,1,1,222
51569,0,11,Mobile Phone,3,9,Married,3,Male,3,5,12,13,Fashion,1,3,0,1,206
51570,0,4,Pad,1,6,Married,5,Male,2,1,12,4,Laptop & Accessory,1,3,0,0,143
51571,0,,Phone,1,9,Married,4,Male,3,1,17,0,Household,4,1,0,0,122
51572,0,13,Pad,3,10,Married,3,Male,,5,17,8,Household,5,1,0,3,128
51573,0,2,Pad,3,6,Married,3,Female,2,4,14,1,Fashion,2,1,0,4,179
51574,0,8,Pad,3,6,Single,3,Female,3,1,14,8,Fashion,2,3,0,1,188
51575,1,3,Phone,1,,Single,4,Male,2,1,13,1,Household,2,1,1,0,124
51576,0,25,Phone,1,8,Single,4,Female,2,2,15,2,Household,8,1,0,2,132
51577,0,15,Mobile Phone,1,10,Married,3,Male,2,11,,15,Others,2,1,0,0,292
51578,0,,Phone,2,12,Married,3,Male,2,2,17,2,Household,9,3,0,0,123
51579,0,23,Mobile Phone,3,6,Married,3,Female,3,1,,6,Others,4,1,0,1,295
51580,1,3,Phone,1,,Married,3,Male,2,1,13,4,Household,6,1,1,1,124
51581,0,16,Mobile Phone,3,22,Married,3,Female,3,,22,9,Grocery,6,1,1,0,261
51582,1,3,Phone,1,8,Married,3,Female,,1,20,7,Household,8,5,0,1,127
51583,0,25,Pad,3,8,Single,4,Male,3,15,18,12,Others,2,3,1,,291
51584,0,5,Phone,3,10,Married,3,Female,2,1,11,2,Mobile Phone,3,4,0,1,139
51585,1,3,Phone,1,6,Single,4,Male,3,1,14,2,Mobile Phone,1,3,1,0,137
51586,0,,Phone,1,6,Married,3,Female,3,1,14,2,Household,8,3,0,1,122
51587,0,5,Pad,3,32,Married,3,Male,3,2,18,2,Laptop & Accessory,1,1,0,2,145
51588,0,14,Phone,1,25,Married,3,Male,,1,16,0,Laptop & Accessory,3,5,0,0,131
51589,0,13,Phone,1,30,Married,3,Male,3,4,17,7,Laptop & Accessory,2,1,0,2,133
51590,0,18,Mobile Phone,1,6,Married,1,Male,3,1,,7,Others,1,1,0,1,292
51591,0,4,Pad,1,9,Married,3,Male,3,,12,2,Fashion,10,3,0,2,237
51592,0,6,Phone,1,11,Married,4,Female,,1,13,2,Household,2,1,0,0,129
51593,0,7,Mobile Phone,1,8,Married,4,Male,2,5,13,9,Laptop & Accessory,7,5,0,0,160
51594,0,13,Phone,1,6,Married,4,Female,2,1,14,2,Mobile Phone,3,5,0,0,139
51595,0,18,Pad,1,13,Married,1,Male,3,1,17,2,Laptop & Accessory,5,3,0,1,164
51596,1,3,Pad,1,16,Married,3,Male,3,1,11,0,Fashion,7,3,0,0,200
51597,0,12,Pad,1,8,Single,3,Female,3,11,25,,Fashion,1,3,0,6,209
51598,0,2,Phone,1,,Single,3,Male,2,1,19,5,Household,2,1,0,1,123
51599,0,15,Mobile Phone,1,23,Single,1,Female,2,1,13,2,Laptop & Accessory,4,5,1,1,165
51600,0,2,Mobile Phone,3,26,Married,3,Male,2,1,14,2,Laptop & Accessory,3,1,0,1,169
51601,0,3,Phone,1,6,Married,3,Female,3,1,12,2,Laptop & Accessory,1,3,0,1,149
51602,0,15,Phone,1,,Married,4,Female,2,7,11,8,Household,1,5,1,7,126
51603,0,13,Mobile Phone,1,8,Married,3,Male,2,3,,9,Others,1,3,0,3,294
51604,0,24,Phone,1,6,Married,3,Male,,1,11,0,Household,2,1,0,1,127
51605,1,3,Pad,1,35,Single,4,Male,3,1,11,4,Household,1,4,0,0,135
51606,0,5,Pad,1,13,Married,1,Male,,1,20,3,Household,2,4,0,0,128
51607,0,11,Pad,3,8,Married,4,Male,2,7,18,5,Laptop & Accessory,4,1,0,1,152
51608,0,,Phone,1,8,Single,4,Male,2,1,13,4,Laptop & Accessory,5,5,0,0,122
51609,0,19,Mobile Phone,3,8,Married,5,Female,3,7,12,7,Grocery,4,4,1,,269
51610,1,3,Phone,1,8,Single,3,Male,3,1,11,0,Household,3,3,0,0,135
51611,0,2,Mobile Phone,3,8,Married,4,Male,3,1,19,0,Laptop & Accessory,3,4,0,1,166
51612,0,4,Mobile Phone,1,29,Married,4,Male,3,7,21,8,Laptop & Accessory,1,1,0,0,156
51613,0,3,Pad,1,11,Married,1,Male,2,1,12,5,Laptop & Accessory,2,5,0,1,140
51614,0,18,Mobile Phone,1,26,Married,3,Male,3,,14,10,Grocery,1,1,1,2,235
51615,0,9,Phone,1,12,Married,3,Male,2,10,11,11,Household,1,1,0,1,132
51616,0,28,Mobile Phone,1,6,Single,3,Male,2,4,14,13,Others,1,5,1,,290
51617,1,13,Pad,1,35,Married,3,Male,2,9,12,,Fashion,2,4,1,4,218
51618,0,,Phone,1,15,Married,3,Male,3,1,23,4,Household,2,1,0,1,121
51619,0,13,Mobile Phone,3,12,Married,3,Male,3,1,14,1,Laptop & Accessory,5,1,0,1,165
51620,0,3,Phone,1,9,Single,4,Male,3,1,17,0,Household,2,3,0,1,132
51621,0,13,Pad,1,6,Married,3,Female,3,,18,2,Fashion,3,1,1,0,236
51622,0,8,Mobile Phone,1,28,Married,1,Female,3,6,18,,Fashion,8,4,0,5,220
51623,0,11,Mobile Phone,3,13,Married,1,Female,2,7,24,7,Laptop & Accessory,2,5,1,4,156
51624,0,3,Pad,1,6,Married,3,Female,2,1,20,4,Laptop & Accessory,2,4,0,1,164
51625,0,23,Mobile Phone,1,10,Married,3,Male,3,1,14,6,Others,4,4,0,,291
51626,0,26,Mobile Phone,1,9,Married,3,Male,2,1,16,3,Grocery,4,3,1,,276
51627,0,15,Phone,3,6,Married,3,Male,1,11,25,6,Laptop & Accessory,2,3,0,6,149
51628,0,2,Pad,3,8,Single,3,Male,2,1,18,9,Laptop & Accessory,2,1,0,0,146
51629,0,28,Mobile Phone,1,26,Married,3,Male,2,1,19,8,Laptop & Accessory,4,1,1,0,154
51630,0,3,Pad,1,17,Married,3,Male,2,3,13,3,Laptop & Accessory,2,5,1,1,147
51631,0,,Phone,1,6,Single,3,Female,2,5,12,7,Household,2,1,0,1,121
51632,1,7,Pad,1,30,Married,3,Male,,1,22,0,Household,4,3,1,0,132
51633,0,11,Mobile Phone,1,29,Married,3,Male,2,1,14,2,Laptop & Accessory,10,1,0,0,157
51634,1,3,Phone,1,,Married,3,Male,2,1,13,2,Household,3,4,1,1,124
51635,0,1,Phone,1,14,Single,3,Female,3,1,21,2,Household,2,1,0,1,133
51636,0,22,Pad,1,16,Single,3,Female,2,1,11,2,Others,10,5,1,,287
51637,0,9,Phone,1,9,Single,3,Male,1,7,12,7,Laptop & Accessory,5,4,0,2,145
51638,0,4,Pad,3,11,Married,3,Female,,2,11,2,Household,2,4,0,0,128
51639,1,3,Mobile Phone,3,10,Single,4,Male,2,7,12,4,Laptop & Accessory,2,1,1,4,158
51640,0,13,Pad,1,,Married,3,Male,2,1,12,2,Household,2,1,1,0,123
51641,0,15,Pad,3,32,Married,3,Female,3,,14,8,Grocery,6,4,0,3,235
51642,1,,Mobile Phone,1,9,Single,3,Male,2,1,13,0,Mobile Phone,2,3,0,1,114
51643,0,8,Mobile Phone,3,22,Married,3,Male,3,6,15,9,Fashion,1,4,0,3,180
51644,0,9,Pad,1,24,Married,1,Male,2,1,18,0,Mobile Phone,5,1,0,1,137
51645,0,24,Mobile Phone,1,8,Married,5,Male,2,1,18,2,Laptop & Accessory,6,4,0,0,155
51646,0,14,Mobile Phone,3,8,Single,3,Male,2,,19,4,Grocery,2,4,0,1,260
51647,0,,Mobile Phone,3,16,Single,4,Female,3,1,12,0,Mobile Phone,2,3,0,0,112
51648,0,1,Mobile Phone,1,22,Single,1,Male,3,1,19,7,Laptop & Accessory,1,5,0,0,157
51649,0,4,Mobile Phone,3,13,Married,1,Male,3,7,11,7,Laptop & Accessory,5,1,0,3,169
51650,0,12,Mobile Phone,1,6,Married,1,Male,2,3,17,7,Fashion,1,1,0,1,196
51651,0,9,Pad,1,30,Married,3,Female,2,1,15,8,Laptop & Accessory,8,4,0,1,157
51652,0,5,Mobile Phone,3,13,Married,4,Male,3,4,14,8,Laptop & Accessory,2,3,0,3,155
51653,0,11,Mobile Phone,1,31,Married,4,Female,2,1,17,,Fashion,4,4,0,0,221
51654,0,33,Pad,1,6,Married,5,Male,2,1,13,2,Laptop & Accessory,3,3,1,1,157
51655,0,4,Phone,1,11,Married,3,Male,2,1,12,3,Mobile Phone,1,1,1,1,148
51656,0,4,Mobile Phone,2,8,Married,4,Male,3,1,12,0,Laptop & Accessory,4,5,0,0,164
51657,0,18,Pad,1,13,Married,3,Male,3,9,18,11,Fashion,2,5,0,2,152
51658,0,4,Phone,1,8,Married,3,Male,,2,18,2,Household,1,1,1,2,127
51659,0,6,Pad,1,11,Married,3,Female,3,8,11,,Fashion,7,4,0,7,219
51660,0,3,Mobile Phone,1,16,Married,3,Male,3,11,14,10,Grocery,2,5,1,,271
51661,0,16,Pad,1,,Single,3,Female,2,1,19,7,Household,1,1,0,0,125
51662,0,22,Mobile Phone,1,6,Single,4,Female,2,,12,7,Grocery,8,3,1,0,240
51663,1,15,Phone,1,14,Married,4,Male,2,7,15,7,Laptop & Accessory,3,4,0,7,149
51664,0,3,Phone,1,,Single,3,Female,2,1,12,2,Household,2,4,1,0,125
51665,0,5,Mobile Phone,3,14,Married,4,Female,3,11,11,9,Laptop & Accessory,2,4,1,11,152
51666,0,3,Phone,3,8,Single,3,Male,3,1,11,4,Laptop & Accessory,2,3,1,0,145
51667,0,4,Mobile Phone,3,13,Married,3,Male,3,1,12,7,Laptop & Accessory,5,1,0,0,175
51668,0,5,Mobile Phone,1,8,Single,1,Female,3,1,16,7,Laptop & Accessory,8,1,0,0,151
51669,1,3,Phone,1,8,Married,5,Male,2,2,13,2,Household,6,1,1,1,135
51670,0,3,Mobile Phone,1,34,Married,3,Female,3,1,13,9,Laptop & Accessory,2,1,0,1,158
51671,0,4,Pad,1,13,Married,4,Female,2,8,24,9,Fashion,2,3,0,7,189
51672,0,12,Pad,1,13,Married,4,Male,2,13,,3,Others,2,1,0,6,293
51673,1,2,Mobile Phone,3,9,Married,3,Female,2,1,18,0,Laptop & Accessory,5,3,1,1,152
51674,0,6,Pad,3,16,Single,4,Male,2,1,14,1,Laptop & Accessory,4,1,0,1,147
51675,0,23,Mobile Phone,1,11,Married,3,Male,2,1,11,1,Others,5,3,0,,283
51676,0,16,Pad,1,16,Married,4,Female,2,1,11,0,Laptop & Accessory,2,3,0,1,153
51677,0,3,Pad,3,6,Married,3,Male,3,1,13,4,Laptop & Accessory,1,4,1,0,163
51678,0,27,Pad,1,26,Single,3,Female,2,1,12,3,Laptop & Accessory,4,3,0,0,149
51679,0,16,Mobile Phone,1,13,Married,3,Female,2,1,16,0,Fashion,9,5,0,1,200
51680,0,18,Phone,1,14,Married,3,Male,3,9,14,8,Laptop & Accessory,10,1,0,8,137
51681,0,13,Mobile Phone,3,6,Married,5,Male,2,1,22,2,Laptop & Accessory,3,1,1,1,175
51682,1,,Phone,1,14,Married,5,Male,3,1,11,7,Household,2,5,1,0,121
51683,0,2,Phone,1,15,Single,4,Male,1,2,17,2,Mobile Phone,1,1,0,1,140
51684,0,3,Mobile Phone,3,11,Married,4,Female,1,1,13,2,Laptop & Accessory,2,3,0,1,161
51685,0,3,Mobile Phone,3,14,Married,3,Female,2,1,18,7,Laptop & Accessory,2,4,0,0,162
51686,0,13,Mobile Phone,1,11,Married,3,Male,3,1,16,4,Laptop & Accessory,8,1,0,1,163
51687,0,11,Mobile Phone,1,21,Married,4,Male,3,2,14,,Fashion,1,1,1,2,215
51688,0,4,Mobile Phone,1,13,Single,3,Female,2,4,14,10,Fashion,2,1,1,4,171
51689,0,2,Mobile Phone,3,16,Married,4,Female,2,1,14,7,Laptop & Accessory,2,4,1,1,183
51690,0,8,Mobile Phone,1,11,Single,3,Male,3,1,13,13,Fashion,1,4,0,1,181
51691,0,3,Phone,1,32,Married,3,Male,,1,12,2,Household,2,1,0,0,129
51692,0,14,Mobile Phone,1,12,Single,4,Male,3,1,15,2,Laptop & Accessory,7,4,1,1,160
51693,0,23,Pad,3,10,Single,3,Male,,1,19,0,Laptop & Accessory,4,3,0,0,130
51694,0,15,Mobile Phone,1,29,Single,3,Female,2,,14,0,Grocery,3,1,0,0,260
51695,0,2,Pad,3,8,Married,3,Male,3,1,14,2,Laptop & Accessory,2,3,0,1,146
51696,0,15,Phone,2,8,Married,3,Male,,1,11,0,Household,1,3,1,1,127
51697,0,5,Phone,1,,Married,3,Female,3,1,13,7,Household,2,4,0,0,124
51698,0,21,Mobile Phone,3,35,Married,3,Female,3,1,21,,Fashion,4,3,0,0,225
51699,0,13,Mobile Phone,1,12,Married,1,Male,2,6,13,7,Laptop & Accessory,5,5,1,6,160
51700,0,3,Pad,3,31,Married,3,Female,2,2,12,2,Laptop & Accessory,8,3,1,2,147
51701,0,3,Mobile Phone,3,6,Married,3,Male,2,7,17,7,Laptop & Accessory,2,3,0,0,153
51702,0,15,Mobile Phone,1,8,Single,4,Male,3,1,23,0,Laptop & Accessory,4,1,0,1,168
51703,1,,Pad,3,6,Single,4,Female,3,1,11,2,Household,2,4,1,1,122
51704,0,9,Pad,3,6,Single,3,Female,2,1,15,0,Laptop & Accessory,5,1,0,1,167
51705,0,9,Pad,3,9,Married,4,Male,2,1,11,12,Fashion,5,1,0,0,197
51706,0,33,Mobile Phone,1,6,Married,3,Male,2,1,11,2,Laptop & Accessory,3,3,0,0,168
51707,0,,Phone,1,16,Married,1,Female,2,1,13,7,Household,4,3,1,0,122
51708,0,3,Pad,3,,Single,3,Male,2,2,24,2,Household,2,1,0,2,126
51709,1,3,Phone,3,11,Single,3,Female,,1,13,0,Household,2,3,1,0,129
51710,0,13,Phone,1,16,Married,3,Female,3,1,20,3,Household,7,5,0,1,135
51711,0,19,Pad,1,13,Married,3,Female,1,1,14,0,Laptop & Accessory,3,3,0,1,153
51712,1,4,Pad,3,10,Single,3,Male,2,7,18,7,Laptop & Accessory,2,4,0,4,194
51713,0,23,Mobile Phone,1,16,Single,4,Male,3,1,15,3,Fashion,7,1,0,1,205
51714,1,3,Mobile Phone,3,28,Married,4,Male,3,1,12,0,Laptop & Accessory,3,3,1,1,164
51715,0,4,Phone,1,,Single,4,Male,2,2,16,2,Household,1,4,1,2,127
51716,1,3,Phone,3,18,Single,1,Female,,1,15,0,Household,2,4,0,0,127
51717,0,,Phone,1,29,Single,3,Male,2,1,16,2,Household,10,1,0,0,122
51718,0,8,Mobile Phone,1,15,Single,4,Male,3,1,19,0,Laptop & Accessory,10,4,0,0,165
51719,0,3,Phone,1,6,Married,3,Male,2,1,11,4,Mobile Phone,2,4,0,0,138
51720,0,1,Mobile Phone,3,15,Single,3,Male,3,1,16,7,Laptop & Accessory,2,1,0,1,153
51721,0,22,Mobile Phone,1,13,Single,4,Male,2,1,24,,Fashion,9,3,0,1,210
51722,0,24,Phone,3,20,Married,3,Female,2,1,11,7,Laptop & Accessory,5,1,0,1,149
51723,0,9,Phone,1,,Married,3,Female,3,2,13,2,Household,5,3,0,2,125
51724,1,3,Pad,3,25,Single,1,Male,3,1,13,4,Laptop & Accessory,9,1,1,0,153
51725,0,28,Mobile Phone,1,8,Single,3,Female,3,1,13,2,Grocery,3,1,1,,267
51726,0,3,Phone,3,16,Married,3,Female,3,1,12,3,Laptop & Accessory,2,3,1,0,143
51727,0,3,Phone,3,,Married,3,Male,3,1,18,0,Household,2,4,0,1,125
51728,1,3,Pad,1,9,Single,3,Male,,1,22,4,Household,1,5,0,0,131
51729,0,,Phone,1,17,Married,3,Female,2,1,13,2,Household,2,4,0,1,122
51730,0,9,Mobile Phone,3,8,Married,4,Male,3,9,13,0,Fashion,2,3,0,8,176
51731,1,,Pad,1,10,Single,3,Male,2,1,23,0,Household,10,1,1,1,123
51732,0,13,Phone,1,20,Married,3,Female,,12,12,17,Household,2,5,0,10,130
51733,0,13,Mobile Phone,3,8,Married,3,Female,2,1,12,3,Laptop & Accessory,8,4,0,0,157
51734,0,15,Phone,1,,Married,3,Female,3,1,16,2,Household,4,5,0,0,126
51735,0,13,Phone,1,16,Single,3,Male,2,1,12,1,Laptop & Accessory,3,4,1,0,142
51736,0,16,Mobile Phone,1,18,Married,4,Male,2,,11,9,Grocery,2,4,0,3,243
51737,0,13,Phone,1,8,Married,4,Female,3,1,22,0,Laptop & Accessory,7,3,0,1,134
51738,0,27,Mobile Phone,1,11,Married,3,Male,2,1,,2,Others,5,5,0,1,294
51739,0,7,Pad,3,10,Married,3,Female,3,1,15,2,Laptop & Accessory,10,3,0,0,165
51740,0,4,Phone,1,13,Married,3,Female,2,3,12,12,Laptop & Accessory,2,5,0,3,143
51741,0,,Pad,1,27,Married,3,Male,3,1,20,2,Household,8,1,0,1,123
51742,0,16,Phone,1,14,Married,3,Female,3,1,14,2,Laptop & Accessory,5,3,1,1,145
51743,0,3,Phone,3,10,Single,4,Female,3,1,11,3,Laptop & Accessory,2,1,1,0,145
51744,0,13,Pad,1,31,Married,3,Female,3,10,15,7,Laptop & Accessory,4,3,1,4,144
51745,0,,Phone,1,6,Married,4,Male,3,3,12,2,Household,2,5,0,3,122
51746,0,12,Pad,1,6,Married,3,Male,2,1,14,6,Others,2,3,1,0,292
51747,0,29,Pad,3,12,Married,1,Female,2,,11,7,Grocery,10,5,0,6,232
51748,0,3,Mobile Phone,3,18,Single,3,Female,2,4,11,4,Laptop & Accessory,1,3,0,3,166
51749,0,14,Mobile Phone,3,6,Married,1,Male,2,1,16,7,Fashion,2,5,0,1,184
51750,0,1,Phone,1,23,Married,3,Male,3,1,12,8,Laptop & Accessory,2,5,0,0,146
51751,1,3,Phone,1,9,Married,3,Male,3,1,13,2,Mobile Phone,6,5,0,1,140
51752,0,25,Mobile Phone,1,9,Married,4,Male,2,1,14,4,Fashion,3,3,1,1,180
51753,0,18,Phone,1,,Married,3,Male,3,1,21,2,Household,4,1,0,0,127
51754,0,25,Mobile Phone,1,10,Married,3,Female,1,1,13,4,Grocery,3,1,0,,266
51755,0,15,Pad,1,35,Married,3,Female,3,1,11,2,Laptop & Accessory,3,3,0,1,146
51756,0,3,Mobile Phone,1,8,Single,5,Female,2,1,20,2,Laptop & Accessory,3,1,0,1,161
51757,0,33,Mobile Phone,1,13,Married,3,Female,2,11,,10,Others,6,5,0,1,296
51758,0,19,Phone,1,24,Married,3,Female,2,1,14,8,Laptop & Accessory,3,3,0,1,148
51759,0,15,Pad,1,34,Married,4,Female,2,1,11,4,Laptop & Accessory,1,1,0,0,145
51760,1,3,Phone,3,6,Single,3,Female,3,1,16,4,Household,2,4,1,0,132
51761,1,3,Pad,3,,Married,5,Female,2,1,16,0,Household,1,3,0,0,124
51762,0,,Pad,1,8,Married,3,Male,2,1,23,0,Mobile Phone,2,1,1,1,117
51763,0,13,Mobile Phone,3,8,Married,3,Female,3,1,14,12,Others,1,3,0,,280
51764,0,3,Phone,1,29,Married,3,Female,,1,22,2,Household,2,1,0,0,129
51765,0,,Pad,1,9,Married,3,Male,2,1,15,4,Household,5,1,0,1,121
51766,0,2,Mobile Phone,1,9,Married,4,Male,3,1,18,,Fashion,2,3,0,0,219
51767,1,3,Phone,1,,Married,4,Female,3,1,16,1,Household,6,4,0,1,125
51768,1,3,Phone,2,,Single,4,Male,2,1,12,0,Household,2,1,0,0,126
51769,0,3,Pad,3,28,Married,3,Female,3,7,11,8,Fashion,1,5,0,3,184
51770,0,33,Mobile Phone,3,35,Married,4,Male,2,,12,0,Grocery,4,1,0,1,241
51771,0,23,Mobile Phone,1,35,Married,4,Male,2,15,15,7,Grocery,1,3,0,,270
51772,0,3,Pad,1,,Single,3,Female,2,6,14,7,Household,1,1,0,1,126
51773,0,33,Pad,3,34,Married,4,Female,3,13,19,11,Fashion,5,5,0,3,203
51774,0,23,Mobile Phone,1,8,Married,3,Female,3,1,13,4,Laptop & Accessory,6,1,0,0,151
51775,0,19,Mobile Phone,1,8,Married,3,Male,2,1,13,1,Grocery,7,3,0,,279
51776,0,8,Phone,1,28,Single,5,Male,2,4,15,3,Mobile Phone,1,3,0,1,142
51777,0,27,Phone,1,5,Single,3,Female,2,1,11,0,Laptop & Accessory,8,3,0,0,138
51778,0,7,Phone,1,8,Married,4,Male,,5,12,7,Household,4,3,0,3,128
51779,0,5,Mobile Phone,3,16,Married,4,Female,3,1,19,2,Fashion,3,1,1,0,191
51780,0,4,Mobile Phone,1,15,Married,3,Male,2,1,25,8,Fashion,2,4,0,0,206
51781,1,3,Mobile Phone,1,21,Married,3,Male,2,,12,7,Fashion,8,3,1,3,236
51782,1,3,Phone,1,16,Married,5,Male,2,1,13,3,Household,8,1,0,0,134
51783,0,3,Phone,3,13,Single,3,Male,,1,14,2,Household,1,4,0,0,130
51784,0,8,Mobile Phone,1,22,Married,3,Male,3,1,12,0,Fashion,5,3,1,0,176
51785,1,3,Pad,1,26,Married,3,Male,3,1,12,0,Fashion,4,3,0,1,198
51786,1,3,Pad,2,29,Married,3,Female,2,1,15,2,Fashion,10,5,1,1,200
51787,0,,Pad,1,11,Married,3,Male,3,2,17,0,Household,5,3,0,0,121
51788,0,9,Pad,3,16,Single,3,Male,2,9,14,7,Fashion,2,1,0,8,200
51789,1,3,Pad,1,10,Single,4,Male,3,1,16,2,Mobile Phone,6,3,0,0,139
51790,0,21,Phone,3,8,Married,3,Female,2,6,14,7,Laptop & Accessory,3,1,0,6,141
51791,0,28,Mobile Phone,3,24,Single,3,Female,2,7,23,8,Grocery,4,4,0,,268
51792,0,14,Pad,3,16,Single,3,Male,2,1,14,10,Laptop & Accessory,8,1,0,0,162
51793,0,8,Phone,3,6,Married,3,Male,2,6,11,9,Laptop & Accessory,10,3,0,0,147
51794,0,13,Mobile Phone,1,12,Single,3,Female,3,,15,13,Grocery,8,3,0,4,232
51795,0,12,Pad,1,14,Married,3,Female,2,1,11,7,Mobile Phone,2,3,0,1,138
51796,0,4,Mobile Phone,3,8,Single,3,Male,3,1,13,5,Laptop & Accessory,5,1,1,1,166
